,Longitude,Latitude,TimeStampInMS,User
1356,209005947,522372398,1642240247913.5,User3
1357,209021224,522363243,1642240373884.5,User3
1358,209039440,522362823,1642240499855.5,User3
1359,209039611,522359313,1642240625826.5,User3
1360,209093379,522345924,1642240751797.5,User3
1361,209107284,522323265,1642240877768.5,User3
1362,209124069,522301597,1642241003739.5,User3
1363,209119224,522288360,1642241129710.5,User3
1364,209006279,522403082,1642239807015,User3
1365,209118796,522290437,1642241192696,User3
1366,209055306,522292267,1642244166350,User3
1367,208971914,522349291,1642244409170,User3
1368,208977871,522393630,1642244530538,User3
1369,208977394,522406783,1642244773063,User3
1370,209145700,522290600,1642243966323,User3
1371,208975700,522394100,1642244893398,User3
1372,231995564,531451950,1641000496061,User2
1373,232202911,531425362,1641001587867,User2
1374,232280865,531408615,1641002081890,User2
1375,231997432,531468505,1641000528799.0,User2
1376,231999320,531449584,1641000842613.0,User2
1377,231999320,531449584,1641001156427.0,User2
1378,232061462,531433448,1641001470241.0,User2
1379,232202377,531423301,1641001784055.0,User2
1380,232241172,531417045,1641002097869.0,User2
1381,232281055,531409492,1641002411683.0,User2
1382,232336349,531409072,1641002725497.0,User2
1383,232393436,531433486,1641003039311.0,User2
1384,231993646,531468504,1641000371892,User2
1385,232388584,531433799,1641003196218,User2
1386,232388153,531429862,1641039815149.1667,User2
1387,232018394,531486968,1641040066505.5,User2
1388,231984443,531548194,1641040317861.8333,User2
1389,232388861,531432255,1641039689471,User2
1390,231984074,531548243,1641040443540,User2
1391,231973266,531548500,1641115719790.1667,User2
1392,231820430,531462173,1641116009320.5,User2
1393,231395168,531413307,1641116298850.8333,User2
1394,231973805,531550749,1641115575025,User2
1395,231394616,531412982,1641116443616,User2
1396,231383666,531411247,1641125079007.3333,User2
1397,231784152,531476478,1641125284870.0,User2
1398,231967906,531557273,1641125490732.6667,User2
1399,231383527,531411336,1641124976076,User2
1400,231967251,531554318,1641125593664,User2
1401,231979598,531556358,1641133711892.8333,User2
1402,214985733,525909423,1641136001014.5,User2
1403,209782085,522736396,1641138290136.1667,User2
1404,231978913,531553247,1641132567332,User2
1405,209782477,522735773,1641139434697,User2
1406,209783363,522736701,1641408990483.0,User2
1407,209797706,522740669,1641409077061.0,User2
1408,209805564,522745590,1641409163639.0,User2
1409,209783340,522736744,1641408947194,User2
1410,209803362,522746941,1641409206928,User2
1411,209805660,522745628,1641410075255.1667,User2
1412,209794521,522738723,1641410115919.5,User2
1413,209786491,522735710,1641410156583.8333,User2
1414,209803183,522747145,1641410054923,User2
1415,209785820,522735633,1641410176916,User2
1416,209783325,522736701,1641461980883.6667,User2
1417,209722595,522717056,1641462150871.0,User2
1418,209720306,522715835,1641462320858.3333,User2
1419,209783480,522736471,1641461895890,User2
1420,209720694,522715748,1641462405852,User2
1421,209720694,522715748,1641462405852,User2
1422,210100296,522300690,1641463035294,User2
1423,210071627,522286973,1641463276887,User2
1424,210059390,522315224,1641463398853,User2
1425,209720694,522715748,1641462405852,User2
1426,210035259,522287869,1641463518883,User2
1427,210037688,522286859,1641465613771,User2
1428,231354867,531336764,1641475827000,User2
1429,210037688,522286859,1641465613771,User2
1430,231353758,531336611,1641475843000,User2
1431,231348247,531344490,1641476195116.3333,User2
1432,231584491,531415481,1641476435349.0,User2
1433,231971092,531548652,1641476675581.6667,User2
1434,231348085,531344614,1641476075000,User2
1435,231971305,531549583,1641476795698,User2
1436,231975059,531548347,1641715099530.0,User2
1437,231820430,531462173,1641715431718.0,User2
1438,231346435,531338920,1641715763906.0,User2
1439,231975305,531549391,1641714933436,User2
1440,231345968,531335678,1641715930000,User2
1441,229850508,530468039,1641717712656,User2
1442,214283989,524277360,1641723838323,User2
1443,231286232,531356693,1641716741522,User2
1444,210509824,522522810,1641726049686,User2
1445,210510456,522523991,1641728220048,User2
1446,210458322,522517937,1641728461276,User2
1447,210442737,522502367,1641728592508,User2
1448,210422698,522495802,1641728713918,User2
1449,210376103,522519232,1641728965251,User2
1450,210339536,522558753,1641729085392,User2
1451,210281963,522575538,1641729206473,User2
1452,210006713,522552285,1641729702655,User2
1453,209870512,522678351,1641729948270,User2
1454,209813684,522699984,1641730080244,User2
1455,209741972,522718786,1641730213970,User2
1456,209747484,522731307,1641730335517,User2
1457,210510456,522523991,1641728220048,User2
1458,209773437,522734374,1641730456603,User2
1459,209777202,522735176,1641798241036.6667,User2
1460,209742240,522730140,1641798383110.0,User2
1461,209720706,522716560,1641798525183.3333,User2
1462,209777483,522734565,1641798170000,User2
1463,209721318,522716067,1641798596220,User2
1464,209721318,522716067,1641798596220,User2
1465,210105014,522312010,1641799246609,User2
1466,210059542,522070563,1641799744699,User2
1467,210034970,522071588,1641799864604,User2
1468,210037384,522051281,1641799995980,User2
1469,209721318,522716067,1641798596220,User2
1470,210031573,522042343,1641800116004,User2
1471,210028409,522042057,1641804956895,User2
1472,210038623,522049850,1641805078902,User2
1473,210027048,522072438,1641805201028,User2
1474,210072279,522074028,1641805323007,User2
1475,210046135,522223398,1641805693999,User2
1476,210042901,522202110,1641805815894,User2
1477,210028409,522042057,1641804956895,User2
1478,210070637,522220792,1641805936930,User2
1479,210085525,522212791,1641818961477.8333,User2
1480,210105247,522210998,1641819024433.5,User2
1481,210115852,522203826,1641819087389.1667,User2
1482,210088353,522214318,1641818930000,User2
1483,210116480,522204187,1641819118867,User2
1484,210126113,522202568,1641821914082.1667,User2
1485,210122947,522202033,1641821954750.5,User2
1486,210108757,522204704,1641821995418.8333,User2
1487,210125104,522203341,1641821893748,User2
1488,210106903,522205146,1641822015753,User2
1489,210027206,522274445,1641833062841,User2
1490,209983650,522337404,1641833303997,User2
1491,209945648,522414711,1641833425072,User2
1492,209912386,522446904,1641833666307,User2
1493,209821905,522554891,1641833926000,User2
1494,209844464,522563344,1641834152629,User2
1495,210046833,522228345,1641833002000,User2
1496,209860492,522569960,1641834273770,User2
1497,209836529,522561515,1641837340933,User2
1498,209803665,522561802,1641837461258,User2
1499,209812608,522575423,1641837585000,User2
1500,209802656,522617426,1641837662000,User2
1501,209740591,522722976,1641837959639,User2
1502,209751905,522731158,1641838079367,User2
1503,209836529,522561515,1641837340933,User2
1504,209781674,522734900,1641838212045,User2
1505,209745979,522731552,1641911645000,User2
1506,209767780,522733612,1641911554700.0,User2
1507,209757041,522731895,1641911592100.0,User2
1508,209746131,522730789,1641911629500.0,User2
1509,209742240,522730140,1641911666900.0,User2
1510,209736766,522721519,1641911704300.0,User2
1511,209769006,522731397,1641911536000,User2
1512,209736769,522721477,1641911723000,User2
1513,210152953,522183559,1641912821827,User2
1514,210136411,522189087,1641912942839,User2
1515,210119949,522203624,1641913062942,User2
1516,209720443,522716031,1641912571388,User2
1517,210104635,522207033,1641913190329,User2
1518,210098646,522210116,1641919539746,User2
1519,210117269,522205023,1641919661850,User2
1520,210145303,522183992,1641919902819,User2
1521,210148218,522178258,1641920024837,User2
1522,210105454,522305954,1641920266035,User2
1523,209741812,522719919,1641920989330,User2
1524,209747364,522730827,1641921109267,User2
1525,210098646,522210116,1641919539746,User2
1526,209777590,522734027,1641921230452,User2
1527,209783663,522737225,1641998333499,User2
1528,209756226,522731791,1641998569321,User2
1529,209738088,522700000,1641998689359,User2
1530,209720938,522715978,1641998810422,User2
1531,209852646,522690986,1641998945498,User2
1532,209783663,522737225,1641998333499,User2
1533,209852646,522690986,1641998945498,User2
1534,209852646,522690986,1641999433640,User2
1535,210144421,522184966,1641999800303,User2
1536,210144100,522184791,1641999882099.8333,User2
1537,210122947,522202033,1642000045693.5,User2
1538,210074310,522225685,1642000209287.1667,User2
1539,210144421,522184966,1641999800303,User2
1540,210075909,522225323,1642000291084,User2
1541,210088634,522210617,1642007663054.5,User2
1542,210079288,522217102,1642007703065.5,User2
1543,210073413,522216949,1642007743076.5,User2
1544,210087703,522210165,1642007643049,User2
1545,210071700,522217166,1642007763082,User2
1546,210068931,522219886,1642009741208.3333,User2
1547,210136070,522190208,1642010259653.0,User2
1548,210150413,522178115,1642010778097.6667,User2
1549,210068949,522219049,1642009481986,User2
1550,210147838,522178025,1642011037320,User2
1551,210147838,522178025,1642011037320,User2
1552,209721536,522715915,1642011772934,User2
1553,209745117,522717349,1642011892639,User2
1554,209745348,522730916,1642012013338,User2
1555,209770253,522733929,1642012133376,User2
1556,210147838,522178025,1642011037320,User2
1557,209796864,522738198,1642012253384,User2
1558,209793720,522745018,1642013400359.1667,User2
1559,209797706,522740669,1642013440987.5,User2
1560,209793262,522738914,1642013481615.8333,User2
1561,209794567,522746225,1642013380045,User2
1562,209792730,522740100,1642013501930,User2
1563,209770713,522734744,1642149024000,User2
1564,209766605,522733848,1642149042000,User2
1565,209745149,522731048,1642149130242,User2
1566,209720052,522715865,1642149371066,User2
1567,209852661,522690928,1642149497116,User2
1568,209770713,522734744,1642149024000,User2
1569,210147774,522177731,1642150173592,User2
1570,210150413,522178115,1642150273872.8333,User2
1571,210122947,522202033,1642150474434.5,User2
1572,210071506,522219886,1642150674996.1667,User2
1573,210147774,522177731,1642150173592,User2
1574,210071499,522219837,1642150775277,User2
1575,210068817,522225723,1642164599585.8333,User2
1576,210089569,522221984,1642164646951.5,User2
1577,210092182,522219924,1642164694317.1667,User2
1578,210068792,522225580,1642164575903,User2
1579,210093001,522220396,1642164718000,User2
1580,210096244,522211532,1642169139878.8333,User2
1581,210087280,522211570,1642169180134.5,User2
1582,210080337,522216377,1642169220390.1667,User2
1583,210096169,522211589,1642169119751,User2
1584,210080486,522216438,1642169240518,User2
1585,210080566,522216224,1642177111074.8333,User2
1586,210155849,522199363,1642177323224.5,User2
1587,210158653,522182121,1642177535374.1667,User2
1588,210080711,522216310,1642177005000,User2
1589,210158759,522181596,1642177641449,User2
1590,210158759,522181596,1642177641449,User2
1591,209730050,522720519,1642178530269,User2
1592,209744185,522731079,1642178663894,User2
1593,209764928,522732828,1642178783917,User2
1594,210158759,522181596,1642177641449,User2
1595,209782138,522737109,1642178909891,User2
1596,209783229,522736663,1642187226965.0,User2
1597,209589061,522758903,1642187353919.0,User2
1598,209609260,522749633,1642187480873.0,User2
1599,209783502,522736293,1642187163488,User2
1600,209608514,522749699,1642187544350,User2
1601,209609737,522751159,1642190385099.8333,User2
1602,209662551,522735481,1642190508767.5,User2
1603,209776554,522736587,1642190632435.1667,User2
1604,209608886,522751287,1642190323266,User2
1605,209777203,522737021,1642190694269,User2
1606,209831621,522709128,1642260617293,User2
1607,209849656,522701775,1642260738341,User2
1608,209943934,522574113,1642261065000,User2
1609,209880464,522563721,1642261371976,User2
1610,209870139,522566178,1642261492183,User2
1611,209792552,522729364,1642260369859,User2
1612,209863592,522573332,1642261613894,User2
1613,209841455,522565975,1642269227648,User2
1614,209837225,522561363,1642269481260,User2
1615,209771062,522655427,1642269721655,User2
1616,209737002,522720444,1642269842547,User2
1617,209744915,522731039,1642269962699,User2
1618,209841455,522565975,1642269227648,User2
1619,209770949,522734415,1642270092541,User2
1620,209783370,522736614,1639833903000,User2
1621,209739802,522721709,1639834298701,User2
1622,209722866,522702210,1639834539643,User2
1623,209769610,522668176,1639834666669,User2
1624,209797664,522631502,1639834791611,User2
1625,209852266,522507824,1639835041063,User2
1626,209935518,522422280,1639835294897,User2
1627,209968398,522369723,1639835416192,User2
1628,210069256,522127550,1639835898364,User2
1629,210086562,522077193,1639836020336,User2
1630,210079296,522081724,1639836036000,User2
1631,210078484,522076482,1639836067000,User2
1632,210039797,522069424,1639836099000,User2
1633,210046445,522067235,1639836105582,User2
1634,210038095,522069037,1639836114000,User2
1635,210000427,522061824,1639836161000,User2
1636,209992718,522057696,1639836207000,User2
1637,209783370,522736614,1639833903000,User2
1638,209997500,522015483,1639836290279,User2
1639,209982929,522016105,1639844965869.8333,User2
1640,210005283,522016220,1639845048921.5,User2
1641,210017452,522018318,1639845131973.1667,User2
1642,209982209,522016239,1639844924344,User2
1643,210017272,522018666,1639845173499,User2
1644,210226840,522054653,1639846104541,User2
1645,210229666,522059538,1639846121000,User2
1646,210213673,522102063,1639846199000,User2
1647,210038935,522020811,1639845821686,User2
1648,210161322,522162571,1639846484981,User2
1649,210159950,522164223,1639856211762,User2
1650,210146473,522184987,1639856455109,User2
1651,210103547,522308602,1639856828258,User2
1652,209729965,522720766,1639857433837,User2
1653,209743801,522732393,1639857554647,User2
1654,210159950,522164223,1639856211762,User2
1655,209782216,522736216,1639857799337,User2
1656,209783306,522736701,1639924475380.3333,User2
1657,209803619,522744369,1639924519369.0,User2
1658,209806766,522746315,1639924563357.6667,User2
1659,209783379,522736591,1639924453386,User2
1660,209804135,522747784,1639924585352,User2
1661,209802398,522743568,1639925458824.3333,User2
1662,209797706,522740669,1639925501673.0,User2
1663,209784450,522737007,1639925544521.6667,User2
1664,209799973,522744979,1639925437400,User2
1665,209784615,522736687,1639925565946,User2
1666,209782981,522736625,1639999536564.6667,User2
1667,209807796,522747383,1639999593556.0,User2
1668,209808425,522747917,1639999650547.3333,User2
1669,209782864,522736774,1639999508069,User2
1670,209808051,522748079,1639999679043,User2
1671,209825899,522739573,1640000367536,User2
1672,209855902,522697563,1640000488554,User2
1673,209912277,522705965,1640000730948,User2
1674,210368299,522339578,1640001345000,User2
1675,210423793,522272735,1640001447000,User2
1676,210499161,522010927,1640002017000,User2
1677,209825899,522739573,1640000367536,User2
1678,210502189,521983625,1640002117540,User2
1679,210491091,522029706,1640003701000,User2
1680,210494861,522036217,1640003719106,User2
1681,210424318,522224368,1640004087762,User2
1682,210329030,522376818,1640004451352,User2
1683,210229666,522451158,1640004572013,User2
1684,209853583,522697716,1640005190631,User2
1685,210514908,521989154,1640003579000,User2
1686,209794874,522748621,1640005311688,User2
1687,209794998,522748718,1640005352029.0,User2
1688,209783782,522736816,1640005432711.0,User2
1689,209783115,522736663,1640005513393.0,User2
1690,209794874,522748621,1640005311688,User2
1691,209782812,522737094,1640005553734,User2
1692,209774112,522734680,1640080773488.6667,User2
1693,209732685,522720375,1640080935072.0,User2
1694,209719657,522717704,1640081096655.3333,User2
1695,209774452,522733870,1640080692697,User2
1696,209718438,522716757,1640081177447,User2
1697,209718438,522716757,1640081177447,User2
1698,210107719,522307152,1640081875276,User2
1699,210067866,522295255,1640082162000,User2
1700,209718438,522716757,1640081177447,User2
1701,210047628,522281573,1640082366549,User2
1702,223044673,527850114,1640090741000,User2
1703,223601592,528060822,1640091140000,User2
1704,225408959,528700127,1640091867000,User2
1705,210033484,522286525,1640083219069,User2
1706,230394166,530791962,1640094201000,User2
1707,231167068,531366501,1640095673685,User2
1708,231207657,531378403,1640095803591,User2
1709,231358414,531521187,1640096048326,User2
1710,230373325,530801048,1640094961013.2144,User2
1711,230954418,531162452,1640095258655.6428,User2
1712,231169834,531366119,1640095556298.0715,User2
1713,231210174,531377182,1640095853940.5,User2
1714,231350688,531523437,1640096151582.9285,User2
1715,231459369,531594848,1640096449225.3572,User2
1716,231976966,531548156,1640096746867.7856,User2
1717,230396633,530793013,1640094812192,User2
1718,231977604,531550772,1640096895689,User2
1719,231982307,531556167,1640164669984.0,User2
1720,231861896,531617813,1640164791222.0,User2
1721,231851711,531616401,1640164912460.0,User2
1722,231982255,531555904,1640164609365,User2
1723,231856041,531616329,1640164973079,User2
1724,231851787,531617774,1640166208401.1667,User2
1725,231967411,531598968,1640166491351.5,User2
1726,231975078,531548347,1640166774301.8333,User2
1727,231851588,531617781,1640166066926,User2
1728,231975315,531549302,1640166915777,User2
1729,231977833,531557155,1640178093703,User2
1730,232005600,531622848,1640178215706,User2
1731,231993003,531609825,1640180739687,User2
1732,232009414,531622383,1640180618850,User2
1733,231975358,531549371,1640181115111,User2
1734,231983470,531556053,1640274894166.6667,User2
1735,231782855,531437873,1640275040500.0,User2
1736,231665439,531379470,1640275186833.3333,User2
1737,231983547,531556360,1640274821000,User2
1738,231665403,531379480,1640275260000,User2
1739,231645545,531396446,1640281167786.1667,User2
1740,231783676,531437377,1640281329760.5,User2
1741,231985473,531552963,1640281491734.8333,User2
1742,231646252,531396858,1640281086799,User2
1743,231986589,531552873,1640281572722,User2
1744,231985702,531553993,1640468542020.0,User2
1745,232016201,531483764,1640468776060.0,User2
1746,232451057,531491546,1640469010100.0,User2
1747,231984622,531554064,1640468425000,User2
1748,232445993,531491522,1640469127120,User2
1749,232102203,531429023,1640472111657.5,User2
1750,232019042,531492538,1640472260506.5,User2
1751,231989631,531555480,1640472409355.5,User2
1752,232445993,531491522,1640472037233,User2
1753,231989247,531553975,1640472483780,User2
1754,231562977,531312828,1640513925662,User2
1755,231535988,531302872,1640514303564,User2
1756,231939220,531549224,1640513730972.5715,User2
1757,231782855,531437873,1640514568315.7144,User2
1758,231564159,531311912,1640515405658.8572,User2
1759,231549644,531308517,1640516243002.0,User2
1760,231532211,531294250,1640517080345.1428,User2
1761,228620471,524280662,1640517917688.2856,User2
1762,228604888,524228706,1640518755031.4285,User2
1763,231973861,531550980,1640513312301,User2
1764,228604589,524231391,1640519173703,User2
1765,228627224,524340706,1640538075139,User2
1766,228623046,524232864,1640538446069.2,User2
1767,228630294,524273796,1640539682241.6,User2
1768,228630046,524340896,1640540918414.0,User2
1769,230419673,526510772,1640542154586.4,User2
1770,231975097,531548347,1640543390758.8,User2
1771,228622537,524232817,1640537827983,User2
1772,231975318,531549305,1640544008845,User2
1773,231918236,531530891,1640544849165,User2
1774,231386231,531413998,1640545695573,User2
1775,231335246,531438918,1640545816637,User2
1776,231859454,531492356,1640546177041,User2
1777,231984978,531548984,1640544729025,User2
1778,231974838,531556005,1640546297043,User2
1779,231351068,531426024,1640641184876,User2
1780,231310147,531417663,1640641304909,User2
1781,231331645,531421453,1640641424921,User2
1782,231806415,531463561,1640641787075,User2
1783,231924172,531535309,1640641907116,User2
1784,231974265,531555209,1640640692651,User2
1785,231974656,531549316,1640642028160,User2
1786,231974048,531548423,1640683663519.6667,User2
1787,231782855,531437873,1640683816559.0,User2
1788,231724967,531401786,1640683969598.3333,User2
1789,231973928,531547935,1640683587000,User2
1790,231725548,531401425,1640684046118,User2
1791,231723022,531405715,1640685135918.0,User2
1792,231783676,531437377,1640685586710.0,User2
1793,231975250,531548309,1640686037502.0,User2
1794,231720633,531404293,1640684910522,User2
1795,231975577,531549668,1640686262898,User2
1796,231975250,531548309,1640775942228.1667,User2
1797,232016201,531483764,1640776192628.5,User2
1798,232393417,531433334,1640776443028.8333,User2
1799,231975523,531549433,1640775817028,User2
1800,232388333,531433660,1640776568229,User2
1801,232292227,531409926,1640777306372,User2
1802,231825602,531273231,1640777668459,User2
1803,231784371,531221982,1640778030523,User2
1804,231732533,531228098,1640778151473,User2
1805,231709177,531264541,1640778271508,User2
1806,231692906,531263432,1640778396584,User2
1807,232387038,531433192,1640777052007,User2
1808,231694656,531255109,1640778524779,User2
1809,231674060,531253013,1640785407872.5,User2
1810,231691169,531322517,1640785743933.5,User2
1811,231534366,531360549,1640786079994.5,User2
1812,231678365,531249673,1640785239842,User2
1813,231534430,531356866,1640786248025,User2
1814,232028103,531337662,1640791789000,User2
1815,232145882,531425362,1640792946000,User2
1816,232013512,531502609,1640793118128,User2
1817,231519412,531357154,1640791328934.4443,User2
1818,231580963,531414070,1640791596033.3333,User2
1819,232028217,531337814,1640791863132.2222,User2
1820,232213039,531345481,1640792130231.111,User2
1821,232145843,531425209,1640792397330.0,User2
1822,232128734,531427650,1640792664428.889,User2
1823,232018413,531502380,1640792931527.7778,User2
1824,232016201,531483764,1640793198626.6667,User2
1825,231975250,531548309,1640793465725.5557,User2
1826,231519470,531357152,1640791195385,User2
1827,231975548,531549610,1640793599275,User2
1828,231974811,531548347,1640800868476.6667,User2
1829,231782855,531437873,1640801107486.0,User2
1830,231574039,531333007,1640801346495.3333,User2
1831,231974798,531548265,1640800748972,User2
1832,231574215,531333800,1640801466000,User2
1833,231574573,531334037,1640801484166.6667,User2
1834,231579170,531332550,1640801520500.0,User2
1835,231587333,531331787,1640801556833.3333,User2
1836,231574215,531333800,1640801466000,User2
1837,231597520,531331193,1640801575000,User2
1838,231567745,531336288,1640809246428.0,User2
1839,231783676,531437377,1640809609478.0,User2
1840,231975231,531548309,1640809972528.0,User2
1841,231569651,531335129,1640809064903,User2
1842,231975564,531549628,1640810154053,User2
1843,231972351,531556930,1640863091482.6667,User2
1844,231994266,531608886,1640863175386.0,User2
1845,231991100,531611557,1640863259289.3333,User2
1846,231972168,531556040,1640863049531,User2
1847,232005720,531622730,1640863301241,User2
1848,232006282,531622238,1640864312942.0,User2
1849,231992568,531608772,1640864393316.0,User2
1850,231984672,531555938,1640864473690.0,User2
1851,232004468,531622989,1640864272755,User2
1852,231984421,531555003,1640864513877,User2
1853,231975231,531548309,1640973719241.6667,User2
1854,232016735,531489868,1640973864811.0,User2
1855,231997394,531471138,1640974010380.3333,User2
1856,231975564,531549680,1640973646457,User2
1857,231994984,531470837,1640974083165,User2
1858,211563140,522369213,1639828499869,User1
1859,212470406,523298670,1639839539088,User1
1860,212483298,523347168,1639905039806,User1
1861,212483298,523347168,1639937693253,User1
1862,212400819,523383482,1640100302000,User1
1863,212483298,523347168,1640117938618,User1
1864,212361599,523361850,1640178914643,User1
1865,212483298,523347168,1640184623839,User1
1866,212483298,523347168,1640192728529,User1
1867,212483298,523347168,1640286334210,User1
1868,212471295,523389470,1640337232743,User1
1869,212483298,523347168,1640340547009,User1
1870,211632001,521730084,1640370390382,User1
1871,212483298,523347168,1640383475321,User1
1872,212394560,523385003,1640385645625,User1
1873,212483298,523347168,1640392885843,User1
1874,212361599,523361850,1640438114264,User1
1875,212483298,523347168,1640447262410,User1
1876,212875990,521392380,1640523429119,User1
1877,210143130,522334076,1640536662007,User1
1878,210387900,522560300,1640542775786,User1
1879,212483298,523347168,1640546117626,User1
1880,212394560,523385003,1640602129820,User1
1881,212483298,523347168,1640615918542,User1
1882,212483298,523347168,1640624759509,User1
1883,212417700,523395317,1640629925270,User1
1884,212483298,523347168,1640637141938,User1
1885,212483298,523347168,1640690503000,User1
1886,212483298,523347168,1640701746854,User1
1887,212417700,523395317,1640721712220,User1
1888,212483298,523347168,1640729480412,User1
1889,212390535,523394082,1640773312006,User1
1890,212483298,523347168,1640774516603,User1
1891,212483298,523347168,1640787152432,User1
1892,212483298,523347168,1640803489502,User1
1893,212483298,523347168,1640874279564,User1
1894,210347731,522551697,1640878486732,User1
1895,210170585,522732897,1640879566000,User1
1896,210167100,522705200,1640888317000,User1
1897,210347731,522551697,1640889829836,User1
1898,210188390,522350895,1640891054000,User1
1899,210189593,522326722,1640893281109,User1
1900,210203197,522330312,1640896886968,User1
1901,210387900,522560300,1640907432585,User1
1902,212390000,523466700,1640909391000,User1
1903,212483298,523347168,1640910571654,User1
1904,212361599,523361850,1640957309599,User1
1905,212483298,523347168,1640959907602,User1
1906,212288725,523382660,1640963640105,User1
1907,212483298,523347168,1640964273554,User1
1908,211971683,523241385,1640978206945,User1
1909,209174400,522401418,1639909680000,User3
1910,209070389,522395931,1639914000000,User3
1911,209006590,522410224,1639916261737,User3
1912,209060218,522456817,1639998745274,User3
1913,209006590,522410224,1640004549596,User3
1914,209070389,522395932,1640014494704,User3
1915,209006590,522410224,1640015499737,User3
1916,209006590,522410224,1640103756186,User3
1917,208975700,522394100,1640162382000,User3
1918,210008973,522261990,1640164655273,User3
1919,209006590,522410224,1640171781189,User3
1920,209142157,522405985,1640249104000,User3
1921,209144364,522286051,1640251411027,User3
1922,209006590,522410224,1640254558978,User3
1923,209006590,522410224,1640272207991,User3
1924,208996287,522425158,1640338579521,User3
1925,209333399,522415699,1640339791953,User3
1926,209318938,522418882,1640339912970,User3
1927,209317356,522418835,1640341190068,User3
1928,209318849,522418714,1640341490503,User3
1929,209320325,522416071,1640341797011,User3
1930,209307420,522419666,1640342191845,User3
1931,209328177,522415909,1640342440312,User3
1932,209311432,522418581,1640339791953,User3
1933,209006590,522410224,1640343065289,User3
1934,209044110,522256734,1640358255058,User3
1935,209006590,522410224,1640370796040,User3
1936,218873060,513239476,1640433125000,User3
1937,219794260,513364250,1640512918986,User3
1938,218873060,513239476,1640523900000,User3
1939,218915835,513229704,1640529000000,User3
1940,218873061,513239475,1640532000000,User3
1941,218905880,513245033,1640537953303,User3
1942,218873060,513239476,1640545487833,User3
1943,219794260,513364250,1640600400000,User3
1944,218873060,513239476,1640615607909,User3
1945,209006590,522410224,1640798886000,User3
1946,209044110,522256734,1640800823249,User3
1947,209006590,522410224,1640804262957,User3
1948,209155005,522286902,1640941512948,User3
1949,209006590,522410224,1640944047250,User3
1950,208996287,522425158,1640950177248,User3
1951,209006590,522410224,1640950981067,User3
1952,211590034,522014848,1640979332763,User3
1953,211962500,523158700,1641003124000,User1
1954,211617536,523040405,1641003937000,User1
1955,212483298,523347168,1641006848618,User1
1956,212361599,523361850,1641046029259,User1
1957,212483298,523347168,1641050406328,User1
1958,212417700,523395317,1641060411619,User1
1959,212483298,523347168,1641062391970,User1
1960,212483298,523347168,1641145125449,User1
1961,212361599,523361850,1641215214128,User1
1962,212483298,523347168,1641216273650,User1
1963,212361599,523361850,1641307335979,User1
1964,212483298,523347168,1641309848769,User1
1965,212483298,523347168,1641334760195,User1
1966,212361599,523361850,1641387047221,User1
1967,212483298,523347168,1641391221139,User1
1968,212538722,523543440,1641392912581,User1
1969,212483298,523347168,1641396196100,User1
1970,212419340,523416779,1641406360851,User1
1971,212483298,523347168,1641414239998,User1
1972,202929670,494587935,1641467181785,User1
1973,203156278,494597635,1641473989000,User1
1974,203215696,494597709,1641480360000,User1
1975,200986696,493900306,1641489711343,User1
1976,200997113,493900839,1641490209246,User1
1977,200993027,493897275,1641490567000,User1
1978,200987685,493897380,1641490613000,User1
1979,200980989,493901250,1641490692000,User1
1980,200986445,493899801,1641490899854,User1
1981,200986543,493897016,1641491020334,User1
1982,200981894,493897073,1641491054455,User1
1983,200986703,493897977,1641491140560,User1
1984,200991896,493899926,1641491261415,User1
1985,200991835,493895524,1641489711343,User1
1986,201164500,493653844,1641493948980,User1
1987,200980601,493901595,1641497707373,User1
1988,200991179,493900241,1641497827344,User1
1989,200988748,493890771,1641497947354,User1
1990,200987613,493870866,1641497707373,User1
1991,202926861,494591282,1641500637207,User1
1992,203243520,492893263,1641556498000,User1
1993,202926861,494591282,1641580675384,User1
1994,203156278,494597635,1641631216000,User1
1995,202929670,494587935,1641637328616,User1
1996,201050703,493891809,1641642412000,User1
1997,200946654,493252967,1641644653084,User1
1998,201318840,493669150,1641653346256,User1
1999,202926861,494591282,1641665005553,User1
2000,201003617,493909665,1641713905000,User1
2001,200984941,493890301,1641725102000,User1
2002,200303025,494780866,1641730633498,User1
2003,202534976,505968471,1641749576939,User1
2004,212483298,523347168,1641760389334,User1
2005,212156200,523369600,1641802363871,User1
2006,210430609,522473550,1641804070000,User1
2007,210162081,522167264,1641819789042,User1
2008,210081543,522215551,1641827802104,User1
2009,210071235,522221736,1641827922140,User1
2010,210069580,522219301,1641828042495,User1
2011,210070491,522222152,1641832650193,User1
2012,210080857,522212012,1641827802104,User1
2013,210347731,522551697,1641834140000,User1
2014,212483298,523347168,1641836166000,User1
2015,212438803,523423564,1641909430619,User1
2016,212483298,523347168,1641915065752,User1
2017,212538722,523543440,1641926444000,User1
2018,212483298,523347168,1641930799580,User1
2019,212390000,523466700,1641996042480,User1
2020,210080857,522212012,1641999226801,User1
2021,210130229,522489235,1642011988107,User1
2022,212483298,523347168,1642017153929,User1
2023,212483298,523347168,1642024068763,User1
2024,212361599,523361850,1642081565527,User1
2025,212483298,523347168,1642085631000,User1
2026,212538722,523543440,1642088400426,User1
2027,212548439,523505638,1642092639153,User1
2028,212400819,523383482,1642097054013,User1
2029,212483298,523347168,1642100793013,User1
2030,210074426,522215444,1642151113754,User1
2031,210069355,522220979,1642151241884,User1
